p_inf,num_tests,test_functions,i,cnt,tp,tn,fp,fn,tkn_max,tkn_mean,tkn_std
0.0004,35,"sensitivity=0.999,specificity=0.999",14,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",15,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",16,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",17,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",18,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",19,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",20,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",21,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",22,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",23,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",24,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",25,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",26,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",27,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",28,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",29,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",30,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",31,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",32,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",33,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.999,specificity=0.999",34,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",0,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",1,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",2,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",3,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",4,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",5,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",6,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",7,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",8,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",9,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",10,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",11,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",12,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",13,18,2,691,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",14,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",15,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",16,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",17,17,2,691,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",18,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",19,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",20,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",21,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",22,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",23,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",24,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",25,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",26,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",27,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",28,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",29,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",30,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",31,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",32,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",33,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9991,specificity=0.9991",34,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",0,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",1,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",2,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",3,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",4,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",5,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",6,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",7,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",8,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",9,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",10,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",11,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",12,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",13,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",14,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",15,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",16,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",17,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",18,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",19,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",20,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",21,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",22,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",23,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",24,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",25,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",26,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",27,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",28,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",29,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",30,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",31,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",32,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",33,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9992,specificity=0.9992",34,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",0,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",1,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",2,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",3,19,2,691,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",4,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",5,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",6,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",7,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",8,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",9,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",10,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",11,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",12,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",13,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",14,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",15,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",16,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",17,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",18,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",19,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",20,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",21,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",22,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",23,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",24,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",25,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",26,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",27,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",28,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",29,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",30,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",31,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",32,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",33,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9993,specificity=0.9993",34,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",0,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",1,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",2,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",3,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",4,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",5,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",6,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",7,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",8,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",9,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",10,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",11,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",12,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",13,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",14,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",15,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",16,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",17,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",18,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",19,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",20,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",21,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",22,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",23,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",24,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",25,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",26,16,2,691,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",27,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",28,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",29,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",30,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",31,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",32,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",33,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994,specificity=0.9994",34,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",0,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",1,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",2,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",3,18,2,691,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",4,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",5,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",6,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",7,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",8,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",9,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",10,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",11,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",12,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",13,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",14,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",15,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",16,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",17,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",18,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",19,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",20,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",21,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",22,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",23,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",24,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",25,14,2,691,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",26,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",27,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",28,15,2,691,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",29,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",30,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",31,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",32,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",33,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9994999999999999,specificity=0.9994999999999999",34,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",0,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",1,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",2,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",3,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",4,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",5,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",6,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",7,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",8,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",9,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",10,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",11,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",12,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",13,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",14,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",15,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",16,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",17,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",18,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",19,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",20,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",21,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",22,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",23,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",24,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",25,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",26,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",27,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",28,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",29,19,2,691,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",30,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",31,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",32,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",33,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9996,specificity=0.9996",34,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",0,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",1,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",2,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",3,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",4,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",5,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",6,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",7,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",8,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",9,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",10,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",11,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",12,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",13,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",14,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",15,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",16,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",17,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",18,19,2,691,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",19,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",20,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",21,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",22,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",23,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",24,11,2,691,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",25,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",26,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",27,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",28,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",29,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",30,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",31,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",32,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",33,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9997,specificity=0.9997",34,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",0,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",1,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",2,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",3,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",4,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",5,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",6,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",7,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",8,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",9,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",10,10,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",11,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",12,11,1,692,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",13,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",14,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",15,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",16,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",17,1,0,693,0,0,1,1,0.0
0.0004,35,"sensitivity=0.9998,specificity=0.9998",18,1,0,693,0,0,1,1,0.0
